4 0.0 1.4 1.42
4 3.55 2.6 2.54
4 3.85 2.14 0.02
4 0.0 0.0 1.26
4 0.5 1.29 0.17
4 0.0 0.0 0.0
4 1.1 1.02 1.14
4 0.12 4.88 3.9
4 6.61 5.35 6.16
4 3.18 2.79 2.51
4 -1.0 -1.0 -1.0
4 -1.0 -1.0 -1.0
4 2.82 1.6 1.7
4 10.4 4.31 5.37
4 0.48 1.74 1.64
4 6.37 4.36 3.58
4 10.05 10.57 10.87
4 0.0 1.84 0.0
4 0.06 2.58 0.0
4 0.0 0.0 0.0
4 0.0 2.42 0.0
4 0.0 1.52 0.5
4 0.19 0.19 0.67
4 1.21 0.54 1.04
4 6.99 6.44 6.75
5 1.73 1.61 2.34
5 0.85 3.99 4.99
5 0.0 0.0 1.82
5 0.0 3.22 4.57
5 -1.0 -1.0 -1.0
5 8.01 0.72 0.65
5 2.95 1.38 2.27
5 0.0 0.0 0.0
5 8.16 1.38 5.72
5 4.12 3.72 3.57
5 18.27 0.0 8.69
5 8.52 2.81 3.82
5 7.65 0.47 0.92
5 8.69 0.0 1.77
5 6.83 0.02 0.57
5 5.17 6.89 7.45
5 1.75 1.08 2.04
5 1.8 0.44 2.88
5 0.0 0.0 1.41
5 8.36 5.0 5.72
5 7.09 6.87 8.09
5 0.94 0.0 0.74
5 -1.0 -1.0 -1.0
5 2.67 1.99 1.72
5 5.32 1.38 3.97
6 5.82 8.11 7.66
6 3.64 8.35 8.02
6 10.82 7.8 6.75
6 3.03 4.84 5.95
6 6.98 8.51 5.87
6 6.79 6.41 5.96
6 6.48 6.98 6.97
6 4.35 10.06 6.55
6 8.43 11.74 11.73
6 3.48 4.7 4.74
6 2.14 5.63 4.29
6 2.21 4.02 4.4
6 9.0 11.48 9.08
6 13.35 9.26 10.29
6 8.52 -1.0 -1.0
6 6.38 7.6 9.15
6 8.45 7.6 7.11
6 5.91 5.87 6.4
6 4.81 5.31 6.24
6 8.92 6.97 7.02
6 5.07 5.33 6.23
6 5.39 4.75 4.54
6 -1.0 -1.0 0.68
6 8.33 10.6 11.49
6 8.93 10.84 11.31
7 7.61 7.69 0.0
7 4.04 6.07 6.34
7 13.76 10.15 9.04
7 1.38 1.97 3.76
7 11.03 13.83 11.29
7 10.04 7.6 9.78
7 8.59 9.24 8.1
7 0.37 5.64 3.83
7 10.35 10.76 11.96
7 5.87 6.35 5.05
7 0.41 2.57 1.3
7 0.12 0.84 1.22
7 1.71 1.62 1.51
7 11.32 6.12 6.53
7 12.4 9.01 7.73
7 8.06 9.7 9.09
7 0.0 0.0 0.0
7 6.47 7.9 9.64
7 7.76 9.46 9.58
7 11.81 10.11 10.04
7 7.69 8.84 9.23
7 7.61 7.71 8.02
7 2.85 2.85 3.56
7 5.59 6.36 7.07
7 5.95 6.22 6.83
8 8.59 5.27 5.98
8 4.77 3.68 3.8
8 14.1 7.26 6.04
8 1.48 0.83 2.05
8 -1.0 11.75 8.92
8 5.7 5.42 4.95
8 9.3 5.45 6.08
8 0.27 5.2 3.6
8 8.07 8.22 8.9
8 4.39 3.24 3.13
8 -1.0 -1.0 -1.0
8 0.12 0.0 0.13
8 0.38 0.0 0.11
8 7.69 1.68 2.34
8 10.73 6.09 6.06
8 4.81 2.52 2.56
8 3.45 1.95 2.03
8 8.15 7.32 8.13
8 8.9 7.15 8.57
8 12.52 8.83 9.02
8 9.49 7.72 8.16
8 9.05 6.16 6.71
8 -1.0 -1.0 -1.0
8 0.37 0.0 0.0
8 0.0 0.0 0.0
9 8.73 7.76 8.57
9 5.06 4.99 5.07
9 15.23 10.78 9.29
9 1.62 1.91 2.64
9 7.09 7.52 6.37
9 12.0 11.38 10.94
9 6.73 8.1 7.8
9 0.42 4.97 3.87
9 8.73 8.63 9.26
9 4.77 4.55 4.56
9 0.69 3.15 1.43
9 0.07 0.45 0.93
9 4.55 4.3 4.48
9 10.44 4.85 5.22
9 -1.0 6.57 4.52
9 5.27 4.72 4.48
9 5.51 5.39 5.55
9 8.3 8.36 7.87
9 6.32 8.59 9.53
9 9.16 9.3 9.4
9 8.64 8.89 9.26
9 8.31 7.76 5.99
9 2.11 2.11 2.68
9 5.63 6.32 6.71
9 5.68 5.57 5.97
10 11.02 11.25 11.66
10 4.28 5.13 5.01
10 14.74 15.92 13.14
10 5.02 5.18 6.32
10 -1.0 -1.0 -1.0
10 8.66 10.17 10.61
10 7.85 10.19 10.29
10 1.96 8.71 4.5
10 10.25 10.46 11.02
10 6.12 9.56 9.8
10 -1.0 -1.0 -1.0
10 2.33 2.84 3.54
10 5.75 5.74 5.9
10 -1.0 -1.0 -1.0
10 -1.0 3.74 3.46
10 8.45 11.67 11.54
10 8.45 9.07 8.88
10 11.16 8.47 9.71
10 11.83 9.71 10.89
10 15.03 8.33 6.01
10 10.0 10.53 11.29
10 9.06 8.31 8.12
10 -1.0 -1.0 -1.0
10 7.39 11.26 12.05
10 11.46 12.37 12.79
11 7.15 6.05 6.71
11 2.78 4.34 3.96
11 13.65 8.3 7.07
11 1.74 2.21 5.71
11 7.12 10.66 9.07
11 11.22 10.55 9.41
11 8.73 6.76 7.05
11 0.06 4.95 3.63
11 9.35 9.7 10.01
11 6.75 7.25 7.03
11 0.0 1.93 0.43
11 0.12 0.69 0.56
11 5.09 5.23 4.78
11 11.11 5.89 6.01
11 -1.0 8.36 3.82
11 5.2 4.0 3.77
11 2.79 2.82 2.52
11 7.16 7.7 7.78
11 6.85 7.76 8.78
11 10.85 8.27 8.24
11 9.07 9.41 9.34
11 9.18 7.78 7.95
11 0.13 0.13 0.94
11 5.22 5.98 4.45
11 8.1 8.12 4.86
12 0.95 1.79 2.34
12 6.22 8.3 8.3
12 11.36 7.38 5.99
12 1.43 0.92 0.0
12 8.4 0.0 11.64
12 5.74 4.78 4.07
12 6.06 2.86 3.36
12 0.0 4.74 3.31
12 3.74 3.6 4.01
12 4.82 5.91 5.16
12 -1.0 -1.0 -1.0
12 -1.0 -1.0 -1.0
12 0.0 4.0 3.27
12 0.0 3.77 4.4
12 -1.0 0.1 0.2
12 5.05 9.79 7.83
12 5.12 6.25 5.41
12 5.5 5.14 5.77
12 4.75 5.71 6.43
12 10.03 7.77 7.32
12 6.67 6.72 6.97
12 7.01 5.5 5.36
12 1.09 1.09 0.6
12 0.0 0.49 0.68
12 0.39 0.32 1.45
13 0.46 0.58 1.47
13 7.29 9.23 8.98
13 6.41 2.31 0.25
13 1.7 1.75 2.6
13 7.41 2.01 0.33
13 10.72 4.62 3.97
13 0.0 0.34 0.76
13 9.82 14.77 9.94
13 16.55 9.64 9.98
13 5.72 5.92 5.49
13 7.45 2.83 1.13
13 7.48 1.36 1.26
13 11.36 5.83 5.54
13 22.02 9.45 9.8
13 -1.0 8.11 7.49
13 8.36 9.69 8.63
13 9.42 9.52 9.09
13 8.59 10.59 11.82
13 6.22 7.88 8.46
13 12.84 10.92 10.78
13 11.52 12.63 12.78
13 5.4 6.53 6.01
13 -1.0 -1.0 -1.0
13 4.39 5.14 5.09
13 7.57 7.98 7.88
14 4.65 5.08 3.85
14 1.86 1.9 1.11
14 2.48 0.07 0.75
14 1.67 1.73 2.5
14 5.04 7.49 5.47
14 4.11 4.92 4.03
14 2.7 0.0 0.83
14 1.69 8.88 4.36
14 -1.0 -1.0 -1.0
14 11.39 10.48 10.1
14 -1.0 -1.0 -1.0
14 0.28 0.43 0.24
14 1.05 0.7 0.0
14 9.07 3.89 3.74
14 -1.0 9.67 7.5
14 0.0 0.0 0.05
14 8.23 7.29 6.88
14 0.18 0.67 2.25
14 1.09 2.27 3.28
14 6.48 3.74 3.29
14 6.74 6.13 6.22
14 1.09 1.1 0.95
14 4.35 4.35 4.9
14 4.38 3.86 3.31
14 4.43 4.34 4.49
